step,time_s,ax,ay,az,gx,gy,gz,mx,my,mz,ml_speed,gnss_valid,ref_pos_e,ref_pos_n,ref_pos_u,ref_vel_e,ref_vel_n,ref_vel_u,ref_heading,nav_state
346,34.6,1.9781133280360903,0.6013625801164388,9.900539925614243,0.16262675208277858,-0.04761772737580022,-0.06097722153862412,-10.5,-34.0,-3.87,6.441841526848891,1,-129.51930340255976,273.73022375211883,-0.07953964764678623,-4.916231884953899,8.658558865699526,-0.018238862027571322,15.453945534138722,GNSS_LOCKED
347,34.7,3.0803810394256494,-1.107222705250821,9.786888242588857,0.22021019848348056,0.11759965723603431,-0.02953183200943221,-11.37,-34.5,-4.81,6.434156487929477,1,-129.9948256610191,274.5981202709776,-0.08020629531507895,-4.739333557029167,8.640828106758354,0.003596912362202421,15.601727950837505,GNSS_LOCKED
348,34.800000000000004,3.8911237080798466,-0.3039125806985436,9.518647494350871,0.03831712400965455,0.006975738983097664,0.1298986800289689,-11.0,-35.0,-4.87,9.285939112670821,1,-130.46653721735427,275.46232489538625,-0.08000546316715303,-4.703760408794709,8.663425393472693,0.01571483342328115,14.698588072789555,GNSS_LOCKED
349,34.9,0.08954818659014768,1.8953146915561179,9.867531141691419,0.2157520870291214,0.1671964614270374,0.011618529547907855,-12.0,-36.81,-6.0,9.285939112670821,1,-130.9286411520379,276.3296702939954,-0.07795175890433664,-4.781401468585083,8.52714169168632,-0.02959086108522233,14.672041372222688,GNSS_LOCKED
350,35.0,-0.9011747678493673,-1.7079507554712299,9.335514369582262,-0.10313015851507494,-0.212492120714705,0.03530890877417123,-11.81,-38.12,-4.81,9.325299188622287,1,-131.39492634300308,277.1932153091711,-0.07561734187746438,-4.63275688320949,8.398716285621246,-0.10677258995382344,14.17575855684402,GNSS_LOCKED
351,35.1,0.9136705753048289,-1.6937130860821936,9.802415246859118,0.03598730790265742,0.09522463510831222,-0.08323504393227724,-12.69,-37.94,-4.62,9.373709866687976,1,-131.85287157290801,278.03712840789046,-0.07749986437462367,-4.530793175857147,8.283812041354993,-0.09495914136972944,14.402972440855056,GNSS_LOCKED
352,35.2,-3.2722080011103127,0.7201142000558186,9.477619255189968,-0.4765526197995005,-0.5057399049246866,0.06331823693851392,-11.81,-38.37,-4.5,9.958674288185227,1,-132.29531585250072,278.8978648022228,-0.07601300200726949,-4.555058918914161,8.272352649608377,-0.1712521774845195,13.73957362392636,GNSS_LOCKED
353,35.300000000000004,5.890851497929817,0.130074103957789,10.263113292116463,-0.22023132560691888,-0.3184002579839787,0.04923381903889912,-13.31,-37.31,-3.62,9.989174619899996,1,-132.7269227270489,279.7495514559439,-0.08378434072402713,-4.352229162285913,8.604152543532338,-0.006111329987335594,13.683815433116873,GNSS_LOCKED
354,35.4,-2.053625137302083,1.0626077258774014,9.690436920817692,-0.2684098081780969,-0.37316268091914095,0.016249567472293665,-13.87,-36.87,-2.37,10.233949766678316,1,-133.15585492959133,280.6074588700681,-0.08012611912448717,-4.458353540188156,8.307612011907553,-0.11223972311212818,13.302222756273295,GNSS_LOCKED
355,35.5,5.190321355529717,0.96796324892747,11.04641466472529,-0.4457163911663109,-0.5208818856852566,0.08193375257274184,-13.62,-35.5,-1.87,11.00247417638991,1,-133.58263780776122,281.44320480339826,-0.08732819953057,-4.390926024545679,8.397752531605217,0.062201530082967756,12.67366822211983,GNSS_LOCKED
356,35.6,3.164989326077114,-1.3070174571078947,9.115623529558093,-0.007587089833518904,-0.0368959498191305,-0.03892293610202496,-13.31,-34.62,-0.56,10.961418607425003,1,-134.0002531196266,282.2853967942221,-0.08435428298585154,-4.209813076969045,8.34696238867962,0.01715925018833496,12.997506366154832,GNSS_LOCKED
357,35.7,3.3142281639213427,-0.8308365494575891,10.441830641010991,-0.17628905427247218,-0.24048167906602977,-0.02740130247452468,-12.06,-34.75,-1.06,10.822655821777937,1,-134.4028154785351,283.1247537841629,-0.08496979670895821,-4.0931974297921165,8.298715449888789,0.0644398723003201,13.058682032796673,GNSS_LOCKED
358,35.800000000000004,4.437821327859973,0.7136645258536577,9.15698521438848,0.2687813146581853,0.31155653691471075,0.04581559992328062,-10.31,-34.81,-1.62,11.086673931564217,1,-134.80735325499754,283.95474166085296,-0.08262601197367676,-4.159820120285542,8.303013728159874,0.041763848470786596,12.975186189896068,GNSS_LOCKED
359,35.9,-0.4454361519246445,1.7171476909953682,10.076076430430042,0.318066680929434,0.1296695333686195,0.0406852380907141,-10.0,-35.69,-2.87,10.824986622968682,1,-135.18504207893207,284.800565135887,-0.07880070376449742,-4.01246261816306,8.22452737213319,-0.046091008973841704,13.086897230321574,GNSS_LOCKED
360,36.0,4.031823125077969,2.3913927024304726,10.133345017359707,0.07956006635725801,0.18246300829331516,-0.04049477059797114,-10.06,-35.37,-3.87,10.890893404014745,1,-135.56863427804822,285.63152837863186,-0.08119046835738944,-4.018281503574037,8.305688135889952,0.025447900163527774,13.775714952401271,GNSS_LOCKED
361,36.1,-1.8885756995231602,-0.3078063334325841,9.354014033465495,0.5655268229978374,0.5708004132382699,-0.2277286119858301,-10.06,-35.44,-3.94,11.773258461926735,1,-135.9575413312459,286.46880685118765,-0.07544326496417285,-3.975608422475051,8.076078729750298,-0.11450108703062545,15.248148118268523,GNSS_LOCKED
362,36.2,-1.3898612337036347,-0.29129913481158504,10.674687007360255,-0.023466961819479607,-0.19614116031059808,-0.16102175919724435,-10.44,-35.56,-3.75,12.026062041570496,1,-136.34291942187335,287.2997715863708,-0.07671916826911476,-3.9040401535738782,8.01773994514192,-0.08885156359676602,16.2457796928281,GNSS_LOCKED
363,36.300000000000004,-1.7862789280636997,-3.3170722485638042,9.869619776818327,0.20567527554729284,0.5026649561453266,0.0024089192518714784,-12.06,-36.31,-6.06,11.552362276043464,1,-136.71891998835045,288.1391907123071,-0.07503222515244691,-3.6569869428124493,8.048027067235097,-0.13299956670567495,14.828569138937134,GNSS_LOCKED
364,36.4,2.816363280745102,0.7235784005968194,11.06364240605509,-0.10921498437462716,-0.275974019070632,-0.045671851134505115,-12.62,-37.75,-4.62,11.704138477986879,1,-137.090048240488,288.9635707712719,-0.08074776570398859,-3.728001418847714,8.202492408564876,0.00742601323257223,15.078639643466452,GNSS_LOCKED
365,36.5,6.540763091282764,1.349904919018965,8.870825360885059,0.13173049072452167,0.27356209504156576,0.03040638041507193,-13.0,-38.31,-3.44,11.509655127131154,1,-137.4463192764296,289.7937254900745,-0.08080850221110801,-3.5895123302922407,8.487779547779526,0.02911468650665653,15.361792587446233,GNSS_LOCKED
366,36.6,2.552617726964243,-0.7111832067970667,9.638800087477577,-0.4272571416542356,-0.4261378028087946,0.07561909760599707,-12.69,-38.5,-2.69,12.10382994860436,1,-137.80141796491216,290.63873000761924,-0.0793627210740478,-3.5030788831769453,8.413542325554566,0.009155724348540534,14.880139322730638,GNSS_LOCKED
367,36.7,3.076445726750486,1.8942440765849304,9.918145550388015,0.08841544425650173,-0.11941723383266231,0.06509879784359067,-12.94,-36.62,-2.62,12.02445804038555,1,-138.14504988880034,291.4834548171754,-0.07897580797762051,-3.5517197717284166,8.442765025385677,0.029431821952513468,14.719170276291399,GNSS_LOCKED
368,36.800000000000004,-0.8466798719338083,1.5673046807433797,8.665835242039975,-0.31366890691608035,-0.40799246277998663,0.13562192724184569,-12.87,-37.31,-3.69,12.800830634004361,1,-138.49006164455716,292.33036323515347,-0.07286493978369267,-3.5902169220624605,8.28275161651465,-0.1122061640952984,14.02992319767605,GNSS_LOCKED
369,36.9,3.4184563184324723,1.0536399312763298,10.110195637780167,-0.16118600069327166,-0.17305272896970988,-0.09968473391971687,-13.12,-37.5,-2.81,12.991117247246734,1,-138.82962143477545,293.17005144856444,-0.07643799951624172,-3.4912126958218543,8.360842149021465,-0.02933297173868464,14.910101246997767,GNSS_LOCKED
370,37.0,0.9104564419084299,0.8544654837080938,10.24964017439339,-0.26309686676115435,-0.24136678534934475,-0.09203914183969095,-13.81,-36.87,-2.75,13.45815305402778,1,-139.15922613778852,294.02502872945684,-0.07542193340464286,-3.4181814972532845,8.373402178114258,-0.02690374332952723,15.785295773734001,GNSS_LOCKED
371,37.1,4.308869446640824,-1.8296312499438783,10.180686322691313,-0.12488618630248909,-0.21291534559880393,0.03342313688692105,-13.81,-36.31,-2.44,12.928211445656487,1,-139.49889376749655,294.87713341521595,-0.07740454233693933,-3.328315569773096,8.466780036370306,0.04921042748831189,15.278724240896532,GNSS_LOCKED
372,37.2,1.4912627020663645,1.7036515020195673,9.4736323236176,-0.0675402694903639,-0.19867099201869662,-0.008298730473753284,-14.25,-35.81,-2.12,13.144519478731691,1,-139.813039051755,295.7333798006497,-0.07321353468710023,-3.316293586296422,8.440770143393088,-0.01965774459950181,15.426070530117503,GNSS_LOCKED
373,37.300000000000004,3.256219942330578,1.0050762479462163,9.984916681324036,-0.1926856394689716,-0.2289633137450398,0.1060293134058877,-13.94,-35.06,-1.87,15.85442477181204,1,-140.12805860732186,296.5897845179306,-0.07351547798097961,-3.2699285431799554,8.494725732107755,0.012436420674291324,14.99894154161021,GNSS_LOCKED
374,37.4,2.270230478339739,0.08465848587118684,9.587152705886526,0.18199841307484638,0.05165892630012289,-0.007607428721720501,-14.37,-34.12,-2.31,12.400039079151194,1,-140.43521195311038,297.4490717480015,-0.07134500528547486,-3.1643834903607453,8.468507802766794,-0.017248289391653435,15.168266890901911,GNSS_LOCKED
375,37.5,0.3856961550126388,-1.051927500730557,9.223027316408384,-0.18461442896723326,-0.12200587102623837,-0.0056833134904974054,-14.0,-34.37,-3.56,12.843361349821294,1,-140.7481972959309,298.3150021807472,-0.06799495002139447,-3.158453693983074,8.435878645974373,-0.10249872999406996,15.297795123700714,GNSS_LOCKED
376,37.6,0.4170113793120389,-0.05308696088273955,9.238215228825778,-0.10914588795005703,0.03905953993850039,-0.029133957564778046,-13.56,-34.87,-3.25,12.86254645233452,1,-141.05397140521814,299.1859247643316,-0.06707725786424998,-3.1509016035367843,8.499304075566645,-0.1537432624723519,15.555733478718825,GNSS_LOCKED
377,37.7,0.05538534541814123,2.7331480656686873,10.528950371458896,0.08871643316005881,-0.1320326220574281,0.08248733963462009,-13.56,-34.37,-3.44,13.107335142152502,1,-141.34903850009434,300.0616662592848,-0.06919865499087327,-3.2153315189152,8.55423786226599,-0.12075035914520235,15.492668515349735,GNSS_LOCKED
378,37.800000000000004,4.202339860683893,0.04365982737214499,7.9804028234658135,-0.2768490995549492,-0.24202928717745045,-0.21025368064314368,-13.31,-34.12,-5.12,17.027294580419305,1,-141.64975418388343,300.9460467019775,-0.06967859420779096,-3.0501132048220874,8.843468538148743,-0.1383848455905073,17.20732555740012,GNSS_LOCKED
379,37.9,-0.5951453536577098,0.942801191900509,8.047718830238207,0.11277961902548742,0.09688692966016561,-0.19019876548887493,-14.0,-34.06,-6.62,17.726112889585426,1,-141.94178329471765,301.84494517921536,-0.06692096396837152,-3.0757435519137784,8.78756361334832,-0.2746742605284894,18.7155705365877,GNSS_LOCKED
380,38.0,2.372745411403372,2.750964155725335,11.093525443094213,-0.12280731930631238,0.0020515515728507807,-0.02814699736990374,-14.56,-35.31,-7.12,17.56533311681332,1,-142.2224390457461,302.75289581752156,-0.07517980947052286,-3.043914783848067,8.974335956279852,-0.09873334141313081,19.903242828766608,GNSS_LOCKED
381,38.1,5.871223868402672,-0.31542765717397153,9.653599849288788,0.3011311356124791,0.30884775925657415,-0.0624780822923681,-15.44,-36.12,-5.19,17.0120166358755,1,-142.5191222278053,303.6617111959559,-0.07977553990770614,-2.9562708332249756,9.146013839565207,0.010186048465685925,20.267194830465552,GNSS_LOCKED
382,38.2,-2.5082746073239752,0.855693564329308,11.321019997253744,-0.18242443773939793,-0.40854029721464646,-0.04994477016898572,-15.06,-36.31,-4.81,16.860174863088027,1,-142.80766187226732,304.58894906550483,-0.07637159394111345,-3.0646792702172907,8.932347468722888,-0.011064382416320594,20.84259802177026,GNSS_LOCKED
383,38.300000000000004,2.2043789467545203,1.6489330134284792,11.478583938636817,-0.14779874162517262,-0.1139027324540707,0.19164566134799885,-15.06,-36.25,-4.0,16.821293799211162,1,-143.09583398649727,305.50680092124384,-0.07693602605277149,-3.0459492669866135,9.048708100425012,0.08953276790882322,19.930441208588206,GNSS_LOCKED
384,38.400000000000006,-1.6538592501364124,-0.719867743293472,9.061559279886866,-0.20701332038481252,-0.3804465276993703,0.08077434459497132,-14.5,-36.56,-4.62,16.082533197552657,1,-143.38974113017153,306.4401856121571,-0.067429816819273,-3.022327844188195,9.038712080740913,-0.07760853814735812,19.585342453820193,GNSS_LOCKED
385,38.5,1.716410968285471,2.458220289014823,9.676417071345426,-0.33556511393788135,-0.2586675925790872,-0.044953207418336597,-14.31,-37.06,-4.12,15.077133563008166,1,-143.68219876921552,307.3761185511642,-0.06643774821955697,-3.132538113330041,9.25754252594291,-0.07796165854782486,20.487686250531898,GNSS_LOCKED
386,38.6,-2.66623462774056,2.7327020272631426,9.908164013076744,-0.3133169670598939,-0.22521039143724908,-0.038807830924575,-13.31,-37.19,-3.69,14.916253186829188,1,-143.97485368236983,308.3203192422019,-0.06196498565515805,-3.239356103399935,9.150525310009028,-0.17743198562122017,20.940080060309807,GNSS_LOCKED
387,38.7,2.8524944252259554,-1.340407214308052,9.962491134946408,-0.2506794258253413,-0.338504631407334,0.007117582712000294,-12.94,-36.94,-3.25,14.63654270975828,1,-144.2743297408757,309.2694809825761,-0.06549597720814021,-3.032166534938824,9.35408048349678,-0.08439952459517562,20.868487449336477,GNSS_LOCKED
388,38.800000000000004,3.3854140402257364,3.1354073467921126,9.54190471268313,0.10728615963225722,-0.022583136276882316,0.008111837477513015,-13.37,-36.69,-3.25,14.940920074805055,1,-144.55622568672976,310.2222164924299,-0.06568163243209764,-3.079805989924779,9.526628344074659,-0.06612522148126068,21.489973304038774,GNSS_LOCKED
389,38.900000000000006,3.900735670914098,-0.011038568023013477,9.732628995583585,-0.32592122020591774,-0.22881417809566768,0.028853424786145835,-13.81,-36.0,-2.44,13.846849436320833,1,-144.8411662679676,311.1924473951298,-0.06661465744334949,-2.9375832991345625,9.64883570153974,-0.012663229962521297,21.64919883304808,GNSS_LOCKED
390,39.0,2.8569501353476245,1.06233182939361,10.81080290812826,-0.19406714654799426,-0.33881915544172053,0.0019551308085478496,-13.5,-36.12,-2.62,9.230113700870799,1,-145.1233335538155,312.18108378366446,-0.06617803734236868,-2.999458590255876,9.780662766556842,0.04426434200276341,22.043229508705828,GNSS_LOCKED
391,39.1,-1.6741273232025322,1.0795871932375551,8.65059687697353,-0.08202972050726803,-0.04881120461977499,-0.04475143860331133,-13.37,-34.81,-1.56,8.857526218342912,1,-145.4071008487935,313.1771776629227,-0.05637432592053197,-3.0695409507119034,9.706574560458733,-0.17162060628196651,22.723849776899197,GNSS_LOCKED
392,39.2,0.4597275897392883,1.4668794624471602,10.64301786881349,0.034360213564145085,0.21468519098999433,-0.09421175347808786,-12.94,-32.75,-1.12,9.790301488600841,1,-145.6966742776918,314.1732571567614,-0.05811291029165852,-3.143846762112483,9.763315047294654,-0.13139422178366106,24.06667783367633,GNSS_LOCKED
393,39.300000000000004,0.00800918487654426,1.0640043132551584,8.669160336753038,0.06474195316283075,0.035484863414089206,-0.06627302595434482,-13.31,-30.62,-2.87,10.173867681344436,1,-145.9934838339477,315.1636861070959,-0.055694136077779774,-3.16445840848896,9.735222444712427,-0.219497069853796,24.58585718184627,GNSS_LOCKED
394,39.400000000000006,2.2920392685884794,1.0706759192162865,10.66478582425633,0.07737915541807544,0.019508806377019593,-0.05725489307063011,-13.12,-32.44,-5.19,11.959854335802618,1,-146.28810202244932,316.1650374725526,-0.060484911662548164,-3.1204036265597335,9.900847018503518,-0.09586653126150922,25.465294766288192,GNSS_LOCKED
395,39.5,-0.4756570935020339,0.521372235862239,8.730160498586105,0.018086410744867006,0.14821400158584838,-0.14392849433061575,-13.5,-33.44,-5.19,11.853681231478127,1,-146.5910848673576,317.1742188084271,-0.05673548420405161,-3.189449938546325,9.89553673797121,-0.19497215133446946,26.737337034224332,GNSS_LOCKED
396,39.6,-0.5645623592619627,1.091836286868732,11.136857130949524,-0.11681791696643395,-0.17328011861531548,-0.12793683898035596,-13.12,-34.37,-5.31,10.810809331184835,1,-146.88136532905128,318.18437641098467,-0.05872334647941239,-3.1218863338715863,9.872726242744605,-0.10569640762634377,27.315669656795745,GNSS_LOCKED
397,39.7,4.208767977281986,0.5049823982992383,10.197328716424398,-0.03162690357255378,0.055884650972426675,0.09059103021879393,-12.81,-35.94,-5.5,11.199360177147446,1,-147.15499575970125,319.2117882239283,-0.059365799534180294,-2.8236252049004587,10.244013507768075,0.002098727350018953,27.267409282319147,GNSS_LOCKED
398,39.800000000000004,0.7782059179781008,2.0421173571603206,10.320296783465503,-0.09676416496263378,-0.13040112804759268,-0.004012752546510431,-13.5,-36.12,-5.0,11.039304811685795,1,-147.42014274795855,320.26909369299705,-0.05493384285442911,-2.8649470164056012,10.447093797802868,-0.002021323782924321,28.014034995197772,GNSS_LOCKED
399,39.900000000000006,2.665499782499828,-0.1824180837344743,10.615783739424048,-0.012573188440954654,0.003070002527670112,-0.00793662503261578,-13.5,-36.69,-6.37,10.77657767955731,1,-147.6688860090698,321.33314166414647,-0.05269088080535478,-2.5777229303619587,10.550351865868791,0.057268222257761986,28.223451704511234,GNSS_LOCKED
400,40.0,-0.29185608878206276,1.2618303438244034,9.07196744851109,0.06778706063489102,0.05558558299247929,-0.09653997811201225,-12.94,-37.12,-5.94,10.527884617560302,1,-147.91578480746423,322.39460656264663,-0.045556918640847016,-2.6489767475116035,10.471558510517918,-0.06292006940862141,28.773819816392418,GNSS_LOCKED
401,40.1,0.22466057795711708,1.5083045647832158,9.885244511622668,0.08155818101249607,0.049386854850686335,-0.06315387302367263,-13.81,-36.87,-5.62,10.61032797880831,1,-148.15860968583695,323.46806201821227,-0.04251786029862263,-2.611216754202732,10.596946133243032,-0.0717911520260586,29.497949089735386,GNSS_LOCKED
